,ra,dec
10602,246.88199498,23.71189446
10603,249.83723767,22.83906323
10604,251.05280785,28.56480252
10605,251.93693834,25.58323482
10606,250.90963897,22.82733503
10607,248.90428547,23.7134135
10608,247.82721419,22.84887571
10609,246.87224456,24.75959845
10610,246.86212068,25.62608411
10611,245.79680099,23.6985173
10612,249.86275467,24.75249185
10613,247.82653883,23.71544764
10614,249.89059131,26.67010344
10615,247.82087226,26.68095021
10616,248.92818956,27.54479427
10617,250.95760365,24.73884491
10618,248.93694813,28.59174981
10619,249.92166722,28.5809056
10620,248.91043072,24.76043252
10621,250.97820402,25.60516221
10622,241.72944268,30.04469887
10623,240.56045655,30.89274439
10624,242.71562039,33.88234293
10625,241.67394047,33.87402821
10626,240.4791133,33.85439341
10627,246.14043899,33.84339844
10628,240.58426439,30.02661983
10629,241.71838638,30.91117612
10630,244.88429747,30.90464889
10631,240.5036262,32.80655742
10632,246.10473843,32.79868342
10633,242.71784116,32.83358494
10634,241.70338287,31.95883849
10635,244.90406136,31.95150849
10636,246.07565061,31.93252519
10637,243.87645004,30.91479474
10638,247.18095672,33.81413249
10639,244.86816129,30.03821693
10640,244.92118909,32.81789947
10641,244.94312217,33.86895841
10642,243.90151614,33.87950926
10643,243.86935899,30.04823541
10644,243.88483922,31.96178552
10645,247.09403513,31.90394065
10646,242.72268167,31.96704639
10647,242.72833294,30.05034389
10648,241.68864755,32.82527693
10649,242.72632822,30.91690561
10650,246.0388691,30.88746466
10651,243.892123,32.82830353
10652,252.75527547,31.95058592
10653,249.53996282,32.82476523
10654,251.72027779,30.04743292
10655,251.73605073,31.96099814
10656,250.57921614,30.04967483
10657,249.56939139,30.91063712
10658,250.57735355,30.91624255
10659,250.56917985,32.83293816
10660,248.3549148,32.80618698
10661,252.71907575,30.03730316
10662,248.41145459,30.89235671
10663,251.72751658,30.91399981
10664,252.73534713,30.90373285
10665,260.58844774,30.90247185
10666,258.43041197,30.91517422
10667,258.4321789,30.04859042
10668,264.11600573,30.8900368
10669,266.28366317,30.04701998
10670,268.42359772,30.03431069
10671,265.2847424,30.04165334
10672,266.28196429,30.91360059
10673,268.47763665,32.81404907
10674,264.13949492,30.02389278
10675,267.42475381,30.04459543
10676,265.2593444,31.95585257
10677,267.44848898,32.82473593
10678,267.43214557,30.91117305
10679,268.44004809,30.90075796
10680,265.24492743,32.82231608
10681,266.27868355,31.96377638
10682,266.27234421,33.87913381
10683,269.63181641,31.92834023
10684,268.46018495,31.94763412
10685,267.44089402,31.95820086
10686,265.27397615,30.90815384
10687,268.49995776,33.86513571
10688,269.59464864,30.88325596
10689,275.31158856,41.03979983
10690,277.78472433,39.16030216
10691,275.38669051,39.12618107
10692,277.79322556,37.24355155
10693,276.66941987,39.15002618
10694,276.69090828,38.10239605
10695,276.7070142,37.2359452
10696,275.46194636,37.2126732
10697,277.77449118,41.07564702
10698,279.08067297,41.07210685
10699,276.62722729,41.06514474
10700,275.42850048,38.0786557
10701,269.16392253,40.02890447
10702,269.17034869,39.16235737
10703,268.05503785,39.1520387
10704,268.01281194,41.06714407
10705,266.84764644,37.21467825
10706,266.73435218,39.99407952
10707,268.03451547,40.01843243
10708,270.4525665,40.02296803
10709,269.15345514,41.94423362
10710,271.50575632,37.22981583
10711,272.78741956,38.07243242
10712,271.52875529,38.09618696
10713,269.17567012,38.11219614
10714,266.81415664,38.08063993
10715,271.55714564,39.14296319
10716,269.16003692,41.0776777
10717,270.42983209,38.10946997
10718,268.09268474,37.23797398
10719,269.17888979,37.24562452
10720,271.61330912,41.06025754
10721,272.88020542,39.98317367
10722,268.07654008,38.10442491
10723,270.44198827,39.15646287
10724,272.83874047,39.11722962
10725,271.58177993,40.00929569
10726,266.77232164,39.12815566
10727,270.41971912,37.24290477
10728,272.74674096,37.20659022
10729,266.69715661,41.04175362
10730,270.46617286,41.07417483
10731,256.93486076,41.00742571
10732,261.82529922,39.15841327
10733,262.94039663,39.14499653
10734,264.2633415,39.98528953
10735,256.9899924,39.96078083
10736,260.56238502,37.24750295
10737,262.88918306,37.23186208
10738,259.3959022,41.06892247
10739,263.05832445,42.97272539
10740,258.11759316,39.99578231
10741,264.13011473,37.20872084
10742,265.26792386,38.03692575
10743,259.45996245,38.1062142
10744,260.55904244,38.11406356
10745,261.8132179,38.1114199
10746,260.55363869,39.16422038
10747,261.83577957,40.02491922
10748,264.17072738,38.07455815
10749,259.3738253,41.93530614
10750,260.54712627,40.03075548
10751,262.91209923,38.09822228
10752,259.47618154,37.23977904
10753,261.80316989,37.24486898
10754,265.39084384,39.94769808
10755,264.22195718,39.11935586
10756,258.08027598,41.04344483
10757,258.15565718,39.12986776
10758,257.10008602,38.05036492
10759,257.99081806,42.95366248
10760,263.02280153,41.9286306
10761,259.41770866,40.02021044
10762,261.84926419,41.07612046
10763,258.1976144,38.08235232
10764,265.33548653,39.082303
10765,259.43834923,39.1538202
10766,261.87645567,42.98961186
10767,261.8602726,41.94268046
10768,260.53106628,42.99202404
10769,264.31451684,41.02970624
10770,262.96495365,40.01131295
10771,260.53644743,41.94609681
10772,265.45959225,40.99156405
10773,260.54314024,41.07953907
10774,262.99635964,41.06228034
10775,258.23118558,37.21638994
10776,249.50148064,39.99681986
10777,254.37995344,41.06379066
10778,253.24373281,41.94406965
10779,256.90216626,41.85856315
10780,255.6471131,39.98692061
10781,256.77461103,39.94943037
10782,253.25975568,42.99097741
10783,253.20921171,39.15983194
10784,253.19730904,38.11284135
10785,253.18740293,37.24628943
10786,251.9267939,41.08080496
10787,251.91994427,41.94734791
10788,249.46399753,41.04447476
10789,248.31858301,41.00834545
10790,255.5548257,38.07620058
10791,253.2195532,40.026332
10792,255.69809634,41.03134117
10793,250.80155987,40.02137924
10794,250.82234398,39.15500197
10795,255.60588628,39.12099051
10796,255.51435417,37.21036932
10797,254.27341095,37.23337674
10798,251.9375984,39.1655075
10799,249.53967399,39.13091163
10800,254.29619405,38.09974426
10801,250.86047561,37.24096298
10802,251.94316997,38.11535741
10803,255.741838,41.89716658
10804,254.40624556,41.93013412
10805,250.77958836,41.0700796
10806,255.79854627,42.94509817
10807,256.65199464,38.03867345
10808,256.71939027,39.08404371
10809,251.94662785,37.24878994
10810,254.32432115,39.14651487
10811,254.348718,40.01283031
10812,254.44158664,42.97422719
10813,250.84411628,38.10739812
10814,253.23286257,41.07751097
10815,256.84318927,40.99329553
10816,249.61547783,37.21745404
10817,251.91437407,42.99325454
10818,249.58178273,38.08341009
10819,251.93094194,40.0320401
10820,240.88651463,39.99749238
10821,240.96722294,38.08409306
10822,242.24609021,37.24181926
10823,243.33222334,37.24978675
10824,242.2295653,38.10824234
10825,245.65896873,37.23467112
10826,245.82588169,42.97547301
10827,245.70950968,39.14778076
10828,239.70340914,41.00885247
10829,242.16435503,41.07088172
10830,248.22796665,40.99485579
10831,245.68160014,38.10101109
10832,246.94023622,38.07763094
10833,243.32278691,39.16647235
10834,243.31594313,40.03299711
10835,242.18658728,40.02220951
10836,244.57297101,37.24743214
10837,246.99107687,39.12241376
10838,248.03738392,38.04024104
10839,245.76470991,41.06503711
10840,247.08287529,41.0327582
10841,244.64407589,42.99208486
10842,244.62830066,41.94518657
10843,247.12642412,41.89858377
10844,242.20757377,39.15583792
10845,240.92490383,39.13159585
10846,247.18286364,42.94651459
10847,248.10457553,39.08560785
10848,244.58270275,38.113973
10849,244.61764464,41.07863251
10850,243.31157072,41.08175513
10851,240.75855888,42.95527855
10852,243.29871292,42.99419951
10853,240.84880588,41.04511961
10854,248.15961804,39.95098645
10855,245.7908023,41.93138669
10856,244.60456654,40.02745302
10857,245.73372482,40.01409006
10858,247.03210942,39.98834057
10859,243.30452901,41.94829372
10860,246.89993334,37.21181296
10861,248.36255289,42.90628898
10862,241.00109575,37.2181497
10863,243.32858812,38.11633524
10864,248.28676942,41.86012159
10865,244.59439914,39.16095361
10866,254.30153016,45.31168562
10867,252.89836919,45.31457714
10868,258.43871272,48.16891162
10869,255.57112862,46.34171194
10870,250.25703194,45.27290738
10871,244.56089619,47.22628251
10872,244.59508764,49.1439648
10873,248.66611357,48.17066763
10874,248.75185146,49.03520739
10875,243.11768705,46.36567813
10876,244.52978607,45.31285287
10877,248.56709402,47.12763937
10878,248.86249385,50.08040458
10879,243.12665306,45.31555209
10880,241.89710904,45.3045867
10881,239.0990806,47.14117837
10882,243.10787211,47.23218771
10883,247.3707745,48.21935029
10884,239.25855949,45.23208003
10885,241.92162424,44.43824478
10886,240.42424135,46.32064648
10887,241.83453162,47.21834954
10888,244.57958358,48.27743816
10889,245.96735554,50.17013887
10890,243.13263738,44.44900995
10891,240.36921026,47.18621869
10892,240.31152309,48.23353243
10893,240.53393313,44.40783154
10894,248.48795884,46.26291102
10895,239.0156345,48.18714097
10896,241.86478736,46.35207733
10897,245.87865154,48.26003492
10898,245.8339463,47.2092515
10899,247.16662629,45.26548295
10900,247.11005696,44.40000073
10901,240.17920647,50.14291058
10902,244.61742283,50.1908435
10903,247.23827699,46.3098346
10904,245.91667936,49.12624424
10905,243.08030467,50.19336864
10906,247.51667647,50.13218172
10907,244.54639679,46.35980403
10908,245.72692371,44.43021195
10909,240.4853457,45.27350223
10910,241.72996407,50.17686787
10911,248.31797939,44.35364738
10912,243.10022527,48.28093849
10913,244.51613633,44.4463462
10914,245.79909971,46.34305881
10915,245.75907469,45.29644866
10916,247.29723298,47.17539086
10917,248.39286332,45.21832544
10918,243.08990469,49.14746164
10919,241.76815051,49.13317076
10920,241.80095287,48.2669167
10921,247.4342876,49.08477636
10922,240.25149144,49.09908663
10923,244.32589939,55.46049716
10924,247.53849515,53.5568169
10925,242.91335014,51.59347476
10926,248.88629249,51.62281392
10927,247.49360348,51.64338051
10928,245.90195551,51.64660594
10929,248.93378256,52.48888737
10930,242.5782958,55.41714486
10931,249.11349986,55.45180343
10932,248.99354818,53.53528339
10933,247.5602724,54.42328543
10934,250.86382114,55.39979992
10935,242.66875868,54.37038191
10936,245.83574994,56.34510502
10937,247.51367064,52.50987426
10938,244.50890568,51.63237922
10939,245.89238942,52.51315472
10940,245.85131761,55.47857459
10941,244.37799817,54.41209024
10942,250.7524752,54.35660617
10943,245.87857755,53.56329758
10944,250.55896826,52.44798725
10945,247.58848828,55.47441697
10946,249.17170576,56.31777776
10947,247.61231047,56.34091908
10948,244.47185679,52.49860781
10949,244.42315255,53.54595479
10950,242.8416157,52.45871561
10951,250.6642118,53.49163221
10952,249.04591425,54.40127491
10953,245.86413709,54.42981146
10954,237.39451072,45.26556513
10955,238.79438153,47.12791076
10956,232.14983342,44.43762062
10957,237.59767713,48.2194366
10958,238.71552026,46.26317495
10959,234.74431706,44.4460628
10960,236.06123186,47.20912478
10961,233.32721018,48.2804152
10962,232.09242215,46.35141999
10963,234.77400269,46.35951292
10964,230.76213441,44.40702141
10965,237.52451053,47.17548029
10966,237.33818813,44.40007716
10967,235.95508883,44.43009836
10968,237.46585138,46.30990401
10969,238.89305818,48.17094275
10970,230.59662506,47.18535078
10971,233.36083835,44.44854187
10972,234.78820276,47.22598151
10973,236.10557149,48.259916
10974,234.75771569,45.31257884
10975,235.98697941,45.29633238
10976,232.12507414,45.30394185
10977,236.14327358,49.12609798
10978,236.026676,46.34294002
10979,233.3545895,45.3150813
10980,233.34529496,46.36518167
10981,236.1935673,50.16999494
10982,234.84365187,50.19050316
10983,232.06189474,47.21767246
10984,233.33520367,47.23168617
10985,234.80654937,48.27712387
10986,230.71332704,45.2726765
10987,239.54421866,39.95109679
10988,233.61457825,38.10770558
10989,238.46726198,41.03272121
10990,237.09429555,39.14760389
10991,235.95809616,37.24715375
10992,235.96766954,38.11368149
10993,237.04410533,37.23449952
10994,239.61235275,40.99495829
10995,239.74650726,42.90637234
10996,232.35227716,38.08343075
10997,233.63124562,37.24129683
10998,232.27123357,39.99677386
10999,234.70059898,40.03255106
11000,235.97918554,39.16065337
11001,237.20988676,42.97524578
11002,237.11833725,40.01391004
11003,234.71736648,37.24937299
11004,239.48934221,39.08570749
11005,233.57125985,40.02163392
11006,238.32518413,38.07760522
11007,234.70759122,39.1660387
11008,238.41671515,39.98830885
11009,235.98918103,40.02713981
11010,238.37584201,39.12238624
11011,237.06657355,38.10085474
11012,238.28503511,37.21177327
11013,234.71358202,38.11591592
11014,237.14912174,41.06486301
11015,238.56686958,42.94646044
11016,232.7327912,30.02640072
11017,233.86676043,30.91108506
11018,236.04012163,32.82844194
11019,237.0522039,31.95178225
11020,238.18718733,30.88789232
11021,238.22379826,31.93295835
11022,234.87466006,30.91693203
11023,236.02478461,30.91495968
11024,234.87681283,30.05038673
11025,233.87795169,30.04463737
11026,236.01783784,30.04841412
11027,236.0329945,31.96194597
11028,233.83671581,32.82514442
11029,237.01663897,30.03851552
11030,238.25271799,32.79909684
11031,234.8658656,32.83357438
11032,232.70885778,30.89251208
11033,238.15812576,30.0218497
11034,237.03263119,30.90493409
11035,231.70182396,30.8677209
11036,237.1565089,36.64616169
11037,238.35801024,35.75810493
11038,239.42270034,35.72711782
11039,238.28823196,33.84379076
11040,232.65173342,32.80627973
11041,237.1338733,35.77981056
11042,243.24766178,-5.95087861
11043,240.52001413,-5.0787819
11044,242.37933087,-4.03680418
11045,243.2471058,-5.0841782
11046,239.52633171,-4.02730451
11047,240.51584348,-5.9454409
11048,241.39158795,-3.16529659
11049,242.37889502,-5.08400249
11050,242.37827617,-5.95075123
11051,243.24632304,-4.03700842
11052,241.38822818,-5.08230629
11053,241.39087196,-4.03197412
11054,239.51889546,-5.94200994
11055,240.52389995,-4.03085747
11056,244.24144745,-5.94549782
11057,241.38520863,-5.94902395
11058,240.52536483,-3.16420895
11059,239.52236454,-5.07549365
11060,244.2419082,-5.07892696
11061,243.52921034,9.31487148
11062,242.52804285,8.45008259
11063,244.40554188,9.311071040000002
11064,244.40074506,8.444486279999998
11065,245.4096663,9.30811285
11066,243.52656262,8.44825159
11067,242.5292868,9.31669733
11068,256.55696705,-5.95227379
11069,254.69442359,-5.94671338
11070,255.56384001,-5.95039413
11071,253.69742431,-5.94313704
11072,257.42512639,-4.03860373
11073,254.70257401,-4.03207122
11074,255.56689321,-5.08366335
11075,257.42638332,-5.95255114
11076,256.55808499,-4.03827761
11077,255.56959028,-4.03330891
11078,256.55760234,-5.08550698
11079,250.50000348,8.44791524
11080,247.61932141,9.31181154
11081,249.50145445,8.44978356
11082,251.3847393,10.35777593
11083,248.62634981,9.31652649
11084,249.50271338,9.31639926
11085,250.50265089,9.31455532
11086,250.50556131,10.36166175
11087,259.35737427,9.30654671
11088,259.34763468,8.44010321
11089,258.37122173,12.27456056
11090,256.47746651,10.36574582
11091,256.47840522,12.28120579
11092,255.59464584,11.23012083
11093,255.60137708,8.44909422
11094,256.4755835,8.44885524
11095,254.59345812,9.31107929
11096,259.36993549,10.35210792
11097,256.47644827,11.23236079
11098,255.60050701,9.31569826
11099,257.47983061,10.36066449
11100,254.59889641,8.44464711
11101,258.35903797,10.35669513
11102,257.47415946,8.44690588
11103,258.3642625,11.2232726
11104,257.48249867,11.2272626
11105,257.47686022,9.31355241
11106,258.34834484,8.44302759
11107,255.5982799,10.36353696
11108,258.35322486,9.30962966
11109,259.37864622,11.21863451
11110,257.48604613,12.27858598
11111,259.3890918,12.26379855
11112,256.47689176,9.315497550000002
11113,251.15233784,18.42831393
11114,250.09488495,19.4675491
11115,252.06482239,19.48120429
11116,252.06398387,18.43239277
11117,253.10407562,18.42725923
11118,255.08132489,19.45737593
11119,255.11525842,21.37237065
11120,255.05018284,17.54591077
11121,254.02651837,19.47255786
11122,253.10020041,17.56070186
11123,250.12810948,16.50515193
11124,253.09190997,15.64702843
11125,255.01624489,15.63412985
11126,251.16455985,16.51399976
11127,252.0661795,15.64902517
11128,253.98985216,15.64129034
11129,254.0072752,17.55484155
11130,252.06656775,16.51561765
11131,252.06601338,17.56581556
11132,250.11519074,17.55314774
11133,255.99837573,19.44159132
11134,253.09578369,16.51364728
11135,252.06284559,21.39371688
11136,253.10914792,19.47852219
11137,254.03542992,20.33910075
11138,256.04363596,21.35522761
11139,255.03120247,16.50046766
11140,254.01564404,18.42135277
11141,255.06427191,18.41233667
11142,251.16820655,15.64744458
11143,251.15890011,17.56177466
11144,249.22639977,16.49304797
11145,255.97566531,18.39661524
11146,255.9570982,17.53033483
11147,250.10243894,18.41949446
11148,254.04841106,21.38346923
11149,250.13849753,15.63880108
11150,255.09581028,20.32373481
11151,253.99775233,16.50783848
11152,251.14741635,19.47715845
11153,248.90435329,23.71364341
11154,248.92281289,26.678436
11155,250.93088202,23.69376022
11156,249.84879642,23.70577891
11157,247.82145372,25.63241311
11158,251.00339539,26.65025369
11159,246.88895548,22.84563273
11160,248.91586462,25.62720154
11161,246.87232305,24.75987165
11162,249.86280305,24.75270847
11163,247.82726274,22.84911989
11164,248.89905781,22.84706289
11165,246.8820587,23.71215255
11166,249.87498725,25.61916313
11167,244.85280634,23.68075495
11168,248.91050664,24.7606699
11169,245.81310246,22.83253359
11170,250.97826205,25.60535389
11171,250.95765798,24.73903941
11172,249.83727274,22.83929214
11173,247.82659375,23.71570059
11174,247.82467873,24.76586291
11175,247.82097854,26.68119609
11176,249.89066476,26.67031675
11177,245.79682588,23.69878176
11178,250.90966161,22.82755417
11179,246.86219556,25.62635424
11180,245.75759841,25.61291007
11181,262.38383359,21.37128525
11182,258.43276198,16.51315391
11183,259.33427001,17.56491278
11184,257.39629951,16.50438674
11185,258.42065278,18.42747746
11186,262.34977685,19.45626518
11187,260.36849249,17.55971848
11188,257.37075246,18.41875102
11189,261.28400252,18.42031286
11190,260.37757842,19.47756091
11191,263.26686726,19.44040965
11192,260.36007587,15.64603061
11193,260.36400772,16.51265134
11194,259.33477044,16.5147026
11195,261.27558125,17.55379178
11196,258.43634984,15.64659552
11197,263.31222497,21.35407183
11198,262.31852293,17.54477031
11199,261.25803159,15.64022445
11200,259.33432665,15.64810276
11201,257.4066262,15.63803639
11202,262.29948439,16.49933213
11203,261.29495065,19.47152884
11204,262.33265364,18.41121687
11205,261.26598656,16.50677772
11206,260.37242333,18.42628784
11207,259.33230993,18.4314892
11208,262.28447211,15.63298838
11209,261.31697414,21.3824675
11210,268.524619,15.63881484
11211,268.54224365,17.55241277
11212,268.53260814,16.50537611
11213,267.63512119,17.5584019
11214,266.60086331,15.64680838
11215,266.60133235,16.51343009
11216,266.87222947,24.71478187
11217,264.85362756,26.6681098
11218,266.83730173,23.66853916
11219,261.83484304,24.7580995
11220,263.8613263,22.84494155
11221,266.01624657,28.56262576
11222,264.83777225,25.61695043
11223,260.66272849,28.57031
11224,264.82543727,24.75046982
11225,262.78725184,24.76394095
11226,262.78082284,27.54588726
11227,262.78950748,22.84717251
11228,265.96640153,26.64787581
11229,263.87860067,25.62513395
11230,260.7055299,26.65930392
11231,260.72026859,25.61132622
11232,265.92030366,24.73663938
11233,262.78385078,26.67931248
11234,263.87308952,24.75857955
11235,262.78898006,23.71376031
11236,263.89134676,27.54297337
11237,262.7795504,28.59182539
11238,264.88506108,28.57893189
11239,261.85118555,22.84384208
11240,263.86675784,23.7115356
11241,265.98793235,27.51413414
11242,260.75918799,23.69717396
11243,260.77531883,22.8309119
11244,259.81514894,23.67929536
11245,266.89980867,25.58087738
11246,261.82488807,25.6246031
11247,260.73914658,24.74506722
11248,261.84441727,23.71036598
11249,264.7995802,22.83702098
11250,265.89334714,23.69134894
11251,265.87198238,22.82512436
11252,263.88573346,26.67638026
11253,266.93367075,26.62562609
11254,264.86674207,27.53461168
11255,263.90032837,28.58994446
11256,264.81124533,23.7035274
11257,262.78416303,25.63051
11258,265.94107301,25.60296507
11259,261.81591709,26.67342723
11260,254.94569695,31.90301954
11261,251.73647608,31.9612696
11262,249.58076227,30.04444429
11263,255.0329474,33.81322193
11264,252.73576196,30.90399573
11265,254.02306114,34.70869611
11266,251.76116895,34.74556929
11267,251.7439118,32.82778707
11268,251.72068188,30.04770298
11269,253.92731105,31.93173516
11270,252.79511605,33.86832069
11271,253.99243376,33.84261072
11272,251.75349436,33.87899739
11273,250.57430389,31.96666713
11274,250.569627,32.83321064
11275,247.29034114,33.8262993
11276,248.43557254,30.0265016
11277,252.71948839,30.03756943
11278,251.72791976,30.91425581
11279,249.55501013,31.95859164
11280,248.331063,33.85430567
11281,250.57777742,30.91651395
11282,250.56290065,34.74853647
11283,250.57964336,30.04995639
11284,254.06293719,35.7569541
11285,249.52591396,33.87378856
11286,247.4048562,30.8680882
11287,250.56760493,33.88198569
11288,248.35540527,32.80645663
11289,250.55972922,35.79446071
11290,252.83878425,35.77897679
11291,252.81358098,34.73476513
11292,249.54042322,32.82502604
11293,255.07425253,34.67894853
11294,252.75570819,31.9508585
11295,248.38248133,31.94036364
11296,254.98474198,32.76882685
11297,255.12763235,35.72569972
11298,248.41191686,30.892631
11299,252.77299463,32.81724778
11300,253.95653491,32.79789622
11301,251.77292852,35.79250719
11302,249.56983709,30.91091862
11303,253.89034478,30.88666902
11304,253.8609996,30.02061201
11305,242.70817447,35.79492484
11306,246.07636644,31.93264273
11307,241.70411782,31.95897388
11308,241.73017499,30.04485684
11309,239.55414909,30.86823214
11310,241.64211848,35.78447788
11311,246.0395587,30.88757465
11312,240.56119891,30.89289793
11313,240.50439309,32.80669541
11314,240.5849928,30.02677587
11315,242.72704445,30.91704344
11316,247.04640691,30.85816223
11317,244.86886669,30.03834349
11318,246.10546606,32.79879757
11319,242.71859676,32.83370661
11320,247.09473307,31.90404591
11321,244.92193289,32.81801414
11322,243.92137049,35.79310873
11323,244.9872066,35.77970477
11324,242.72341268,31.9671758
11325,243.8855947,31.96190813
11326,243.89287013,32.82842378
11327,246.0103422,30.02152969
11328,242.72905811,30.05048891
11329,244.8850121,30.90476189
11330,240.41708761,35.76518114
11331,243.90227838,33.87961919
11332,243.87009516,30.0483733
11333,242.71153527,34.74901376
11334,247.13362744,32.76984535
11335,239.43915291,33.82639983
11336,243.87719649,30.91491596
11337,246.14116707,33.84348935
11338,240.47987355,33.85452459
11339,242.71639301,33.88246622
11340,244.94388309,33.86907409
11341,239.47619412,32.77938695
11342,241.71911581,30.91132568
11343,244.9047845,31.95161986
11344,247.1816617,33.81422803
11345,241.68938987,32.82540191
11346,241.67470072,33.87414914
11347,252.73542612,30.90411162
11348,251.72759568,30.91437538
11349,253.99208123,33.84272244
11350,252.75536698,31.95097114
11351,250.57745274,30.91662969
11352,259.58074753,30.91332243
11353,259.58942692,31.96032735
11354,258.42724721,31.965837
11355,260.69223767,35.77796432
11356,261.71374624,30.01947973
11357,260.58860825,30.90296346
11358,257.40794722,31.9578498
11359,258.43235967,30.04910683
11360,260.64831769,33.86731195
11361,262.83782312,32.76760398
11362,262.79865921,31.9017995
11363,259.5969734,32.82685297
11364,257.3790793,33.87306356
11365,257.42264547,30.91017042
11366,257.43347142,30.04368783
11367,262.88614622,33.81199091
11368,260.6669001,34.73374639
11369,260.62605574,32.81622965
11370,262.75005767,30.85592518
11371,258.43059926,30.91568141
11372,260.60865763,31.94982582
11373,261.80963093,32.79676935
11374,257.39346306,32.82429298
11375,258.42267151,32.83238177
11376,256.20842211,32.80583464
11377,261.84564379,33.8414795
11378,258.42077322,33.88116268
11379,256.28825996,30.02584623
11380,259.6066801,33.87806909
11381,259.57341506,30.04675541
11382,256.26470204,30.89198206
11383,261.74319951,30.88553352
11384,260.57222479,30.03653052
11385,261.78030092,31.93061147
11386,267.43218683,30.91201261
11387,266.28370918,30.04786519
11388,267.45832623,33.87679705
11389,266.28199723,30.91443512
11390,264.13953769,30.02473568
11391,267.4247932,30.04544044
11392,264.11604716,30.89087771
11393,265.25938351,31.95668108
11394,266.27421113,32.83116625
11395,266.27871866,31.96460439
11396,268.46018997,31.94846057
11397,268.42362388,30.03515099
11398,269.6612205,32.79534263
11399,269.59464099,30.88409046
11400,268.4400607,30.90159536
11401,265.27402595,30.90899339
11402,268.49997493,33.86596891
11403,267.44094241,31.95902643
11404,267.44853583,32.82556432
11405,265.28478082,30.04249994
11406,268.47764228,32.81487505
11407,269.63182403,31.92917014
11408,269.69731095,33.84007075
11409,266.27239527,33.87996135
11410,277.44844414,30.88223573
11411,271.96974661,30.88923976
11412,277.48564976,31.9273284
11413,276.3538633,33.86417036
11414,277.55120998,33.83821692
11415,276.29381975,30.89978124
11416,273.12773047,30.9073013
11417,276.33150461,32.81307865
11418,275.27850859,30.04365231
11419,275.29473074,31.95725659
11420,276.27734521,30.03333161
11421,276.314008,31.94666047
11422,274.13248037,31.96288652
11423,275.30235936,32.82380397
11424,274.13573543,30.9127027
11425,277.51507408,32.79350117
11426,274.13740445,30.04612064
11427,275.31219456,33.87504178
11428,274.12622938,33.87825238
11429,275.28592791,30.91023119
11430,265.25981281,31.95666575
11431,268.51905786,34.73240796
11432,265.27444918,30.90896817
11433,268.47808406,32.8148691
11434,266.27466905,32.83115553
11435,268.54449174,35.77663446
11436,266.28243675,30.91441613
11437,269.56558643,30.01801604
11438,267.43261225,30.9119961
11439,266.27284403,33.87994758
11440,265.24540298,32.82312543
11441,265.23110344,33.87189657
11442,270.73829219,33.81051104
11443,268.50041887,33.86596046
11444,267.425212,30.04542174
11445,264.13998471,30.02471327
11446,266.28413619,30.04783839
11447,267.44896622,32.82555817
11448,268.4404838,30.90157987
11449,270.60197554,30.85440975
11450,269.5950901,30.88408322
11451,269.66166516,32.79533563
11452,269.63227032,31.92917103
11453,264.06035563,32.80472679
11454,267.45876461,33.87678127
11455,266.27916502,31.96459116
11456,268.42403895,30.03513425
11457,265.28521583,30.04247906
11458,270.65066285,31.90029594
11459,268.4606249,31.94845519
11460,269.697749,33.84006526
11461,267.44136995,31.95901679
11462,264.11648725,30.89086457
11463,272.74678551,37.20774195
11464,270.41978742,37.24400284
11465,266.65628409,41.90870604
11466,269.15348056,41.94529864
11467,266.69721972,41.04278108
11468,269.17039794,39.16342714
11469,266.77240419,39.12920376
11470,265.60682626,39.96016278
11471,268.0928062,37.23903154
11472,271.50582869,37.23093795
11473,274.07656279,40.99049415
11474,271.55720722,39.14407067
11475,272.83877701,39.11835211
11476,273.95228409,39.08123624
11477,270.4526207,40.02406685
11478,271.67544305,42.97181213
11479,268.01285154,41.06819234
11480,266.8477706,37.21571061
11481,266.73442963,39.99511357
11482,272.88022206,39.98428479
11483,266.60799893,42.95297207
11484,271.52882059,38.09730202
11485,272.78746977,38.07356677
11486,265.71673685,38.04974991
11487,269.1757311,38.11326646
11488,273.83117491,37.17058326
11489,272.97545831,41.89454095
11490,272.9314897,41.02870109
11491,270.47729706,41.94182855
11492,267.99085318,41.93456859
11493,268.03455553,40.01948682
11494,271.63982723,41.92771103
11495,273.88463531,38.03587384
11496,271.61330487,41.0613592
11497,270.42990135,38.11055732
11498,269.1789818,37.24669888
11499,270.46620574,41.07526064
11500,270.44205609,39.1575494
11501,270.49361486,42.98873788
11502,269.16007603,41.0787483
11503,269.14821583,42.99121617
11504,269.16395066,40.02997446
11505,268.05511491,39.15309667
11506,266.81427142,38.081682
11507,274.00772483,39.94662827
11508,268.07665327,38.10547366
11509,271.58182886,40.01039159
11510,265.55179942,41.00680778
11511,260.53698069,41.94678404
11512,263.05879315,42.97344756
11513,259.43895383,39.15450796
11514,257.1006907,38.05101367
11515,261.83633728,40.02563626
11516,264.2225422,39.12010316
11517,258.11817071,39.99644522
11518,258.15625226,39.13053729
11519,261.80377753,37.2456007
11520,258.08084385,41.04409617
11521,258.23180384,37.2170544
11522,259.41829187,40.02089273
11523,262.88979584,37.23260829
11524,258.19822724,38.08301443
11525,262.94098463,39.14572984
11526,261.82586608,39.15913091
11527,261.81381324,38.11214146
11528,260.56298563,37.24820998
11529,259.39645669,41.06959896
11530,260.55963243,38.11476802
11531,260.53156473,42.99269718
11532,265.46009983,40.99231646
